,trans_date,Unnamed: 0,Open,High,Low,Close,Volume BTC,Volume USD
27,2017-01-28,39599.5,918.3143263888893,918.3823611111113,918.2309236111131,918.3100625000014,1.2824756017361074,1177.0182957817597
28,2017-01-29,41039.5,916.7857777777785,916.8682638888893,916.6967847222247,916.7811458333355,1.8586643852152778,1701.3389253755709
29,2017-01-30,42479.5,916.9586388888906,917.1034166666682,916.8300902777793,916.9736319444457,2.9366681620486097,2693.6993089829957
30,2017-01-31,43919.5,940.3955416666661,940.6366180555544,940.1864305555557,940.4473541666665,7.202183294937509,6829.617502358038
31,2017-02-01,45359.5,970.8140763888852,971.0531458333295,970.6011874999979,970.8697291666624,5.522706270937508,5358.496176305664
32,2017-02-02,46799.5,992.6897083333323,992.9589861111117,992.4821041666663,992.7625555555559,6.419864506715275,6379.82757518827
33,2017-02-03,48239.5,1011.9463541666646,1012.2489027777756,1011.6470763888849,1011.9875833333289,8.207762048687478,8287.441660496239
34,2017-02-04,49679.5,1017.7399513888897,1017.9866388888909,1017.5413263888909,1017.7962777777803,4.9683682794444355,5077.6428184477745
35,2017-02-05,51119.5,1020.0164513888911,1020.244750000003,1019.8553680555586,1020.0762986111145,4.358598155104182,4436.8287916547315
36,2017-02-06,52559.5,1020.8091180555529,1021.0646944444414,1020.6007499999973,1020.8891944444408,4.437375628743055,4529.609653899736
37,2017-02-07,53999.5,1042.3510069444458,1042.6116111111114,1042.1404305555586,1042.4069791666677,4.181349814597217,4363.170594401182
38,2017-02-08,55439.5,1053.7001944444473,1054.0590694444454,1053.324881944448,1053.7320972222237,6.925629821895828,7244.0792494099005
39,2017-02-09,56879.5,1024.6883541666652,1025.5000069444402,1023.7654097222238,1024.6489097222216,17.780881015875007,17740.765040956925
40,2017-02-10,58319.5,977.8227638888894,978.5052569444443,977.2661805555555,977.9281805555552,7.833911660194461,7659.090787861567
41,2017-02-11,59759.5,1007.5629305555547,1007.9152708333323,1007.2822986111113,1007.6248194444445,3.727739334166675,3757.0169268144878
42,2017-02-12,61199.5,1003.3706319444501,1003.5728263888932,1003.197541666672,1003.3971319444486,2.3488656113402766,2355.872409688631
43,2017-02-13,62639.5,998.7962361111126,999.1354513888912,998.5309930555577,998.8790763888911,3.5715651523541667,3554.9793120550207
44,2017-02-14,64079.5,1006.0514166666629,1006.3853888888842,1005.7757916666635,1006.0817708333285,5.044159871118058,5077.37522412701
45,2017-02-15,65519.5,1009.2709791666671,1009.4857152777782,1009.091333333334,1009.3152847222235,2.6481407384652744,2672.2806956319077
46,2017-02-16,66959.5,1026.6114930555534,1027.033673611108,1026.3113541666664,1026.7092152777773,4.604338503791665,4736.245953829498
47,2017-02-17,68399.5,1046.6945208333343,1047.08632638889,1046.4434166666667,1046.7887777777798,4.939678749194452,5180.45405148754
48,2017-02-18,69839.5,1061.3803680555554,1061.7480416666665,1061.1023402777769,1061.4742430555548,3.964467859701391,4204.759802458644
49,2017-02-19,71279.5,1053.3387708333307,1053.6467499999967,1053.0926944444434,1053.4193541666643,2.348839693638886,2473.338913505752
50,2017-02-20,72719.5,1057.2015000000015,1057.5786458333334,1057.0076458333347,1057.350965277779,3.108226836576388,3305.3007887821277
51,2017-02-21,74159.5,1100.040437500003,1100.475951388892,1099.7024097222243,1100.1316944444488,6.604087105499989,7284.833542157087
52,2017-02-22,75599.5,1122.6021111111068,1123.1395694444388,1122.223062499997,1122.6721666666626,8.739030420541665,9839.186805733705
53,2017-02-23,77039.5,1147.1075416666677,1147.6501736111113,1146.6865902777804,1147.2050972222235,8.579308875305555,9890.215119042985
54,2017-02-24,78479.5,1185.3868194444428,1186.1480624999992,1184.555902777775,1185.3886944444419,13.99866111196526,16449.80158175917
55,2017-02-25,79919.5,1167.6444166666672,1168.1037777777772,1167.171444444445,1167.6945347222213,4.89180330555556,5671.759561488648
56,2017-02-26,81359.5,1164.5730486111124,1164.968388888889,1164.2643125000009,1164.638201388888,2.9823348572638824,3477.3016564892146
57,2017-02-27,82799.5,1185.868868055556,1186.397402777779,1185.4695833333346,1186.0282569444448,3.670602506354158,4357.92995262304
58,2017-02-28,84239.5,1192.4290833333362,1192.846611111113,1192.10354166667,1192.5450555555572,6.055256790347225,7221.162081583624
59,2017-03-01,85679.5,1206.1373194444452,1206.5503472222254,1205.8610486111124,1206.2586319444479,4.759524270152776,5754.744066264094
60,2017-03-02,87119.5,1239.758354166663,1240.3070624999984,1239.2950555555528,1239.860645833333,5.746143016750015,7160.307663854968
61,2017-03-03,88559.5,1272.221319444444,1272.728083333332,1271.7123472222218,1272.2717708333325,5.82860730900695,7427.387642431438
62,2017-03-04,89999.5,1269.035520833339,1269.475048611115,1268.6452708333381,1269.106638888892,3.938596252944456,4968.246766947613
63,2017-03-05,91439.5,1258.4891527777763,1259.0142222222232,1258.0695069444425,1258.5096805555554,2.2128037160625174,2785.9680796612706
64,2017-03-06,92879.5,1274.4099027777768,1274.7186180555534,1274.1331180555549,1274.4354722222215,3.6569549022500034,4665.291342648831
65,2017-03-07,94319.5,1254.5754513888871,1255.1302847222212,1253.9631180555543,1254.5670069444438,10.660466805409712,13207.869491585081
66,2017-03-08,95759.5,1197.8908541666658,1198.600340277775,1197.134548611112,1197.9215138888876,9.874916334944443,11730.403901004036
67,2017-03-09,97199.5,1176.8499513888885,1177.3200277777778,1176.3854722222227,1176.9210972222218,5.750955459083338,6772.332894218898
68,2017-03-10,98639.5,1202.469680555557,1203.985423611111,1200.8253402777798,1202.488486111112,23.496142555291645,27271.94682651884
69,2017-03-11,100079.5,1167.5034513888884,1168.2466180555552,1166.9638541666675,1167.6661458333342,5.76759564953473,6699.930357484442
70,2017-03-12,101519.5,1196.6001458333342,1197.1479305555547,1196.2531111111111,1196.7068611111129,4.358768681909713,5263.281440483528
71,2017-03-13,102959.5,1234.11634027778,1234.6056041666675,1233.682569444447,1234.216562500002,4.4202632101527835,5458.386004643806
72,2017-03-14,104399.5,1243.6404513888908,1243.982812500001,1243.3714444444477,1243.7354861111126,5.409892989763901,6730.450739071898
73,2017-03-15,105839.5,1251.3175486111093,1251.7212499999991,1251.0774652777777,1251.4782708333337,3.1205955428958294,3906.959453722581
74,2017-03-16,107279.5,1220.4192777777757,1221.0611597222212,1219.7310555555557,1220.4173055555564,11.016346325798626,13215.323073652415
75,2017-03-17,108719.5,1130.9864861111091,1131.855416666664,1129.9240694444447,1130.9736180555558,11.856998250333332,13286.089638033453
76,2017-03-18,110159.5,1034.9635277777782,1036.2169583333311,1033.5393124999994,1034.9615277777764,15.050234497881934,15240.890128142795
77,2017-03-19,111599.5,1009.3572708333311,1010.0582152777757,1008.6359583333336,1009.4128055555545,9.189478706402777,9284.042464818678
78,2017-03-20,113039.5,1033.9323958333305,1034.44564583333,1033.4997708333312,1034.0617569444428,5.868459399111115,6073.900483547774
79,2017-03-21,114479.5,1083.581645833332,1084.048465277776,1083.177083333332,1083.6890069444426,8.874735328708311,9601.245029929794
80,2017-03-22,115919.5,1053.8765972222209,1054.6525833333321,1053.1555972222216,1053.9479513888882,10.792609810270827,11216.085869183526
81,2017-03-23,117359.5,1035.558166666668,1036.0471527777781,1035.1291458333344,1035.6611805555565,4.6697994798889,4838.360618602962
82,2017-03-24,118799.5,990.5199027777776,991.317979166666,989.586402777777,990.5281388888889,11.41895668698612,11158.000226011092
83,2017-03-25,120239.5,927.0016180555572,927.6766597222244,926.3413888888912,927.0301111111124,10.177846545395848,9402.007738399085
84,2017-03-26,121679.5,964.1647916666651,964.7535347222228,963.629340277776,964.2569930555562,7.239183773319458,7014.367054187331
85,2017-03-27,123119.5,998.2049305555556,998.8626666666655,997.7327430555567,998.4059444444447,6.49413050708333,6530.975996786085
86,2017-03-28,124559.5,1043.0131249999997,1043.5514999999998,1042.584229166668,1043.1623402777777,6.900496836076394,7217.1736359903425
87,2017-03-29,125999.5,1032.9380486111077,1033.393999999997,1032.5675347222193,1033.028868055552,6.955232228180559,7171.859875413642
88,2017-03-30,127439.5,1033.487027777779,1034.0437638888914,1033.001736111112,1033.5806527777788,6.641351419020834,6856.7479336276665
89,2017-03-31,128879.5,1051.517444444444,1052.3009791666661,1050.8429583333336,1051.6004791666685,8.653430548159733,9119.272260646956
90,2017-04-01,130319.5,1077.3931597222238,1077.89326388889,1077.0012847222245,1077.5205902777802,4.136625095763897,4460.464451972605
91,2017-04-02,131759.5,1079.8341944444453,1080.5294444444457,1079.3331041666677,1079.9219999999998,5.566827227354168,6027.976822134283
92,2017-04-03,133199.5,1126.4286041666658,1127.157611111109,1125.8321041666654,1126.5911805555534,7.985923259638885,9001.461976485838
93,2017-04-04,134639.5,1142.3546111111104,1142.8637430555552,1141.8684583333347,1142.401173611112,5.37603554022916,6138.6675728090795
94,2017-04-05,136079.5,1130.0770069444436,1130.4687222222208,1129.7136597222209,1130.145180555555,4.262512559312501,4805.781877134869
95,2017-04-06,137519.5,1167.2280625000012,1167.758381944446,1166.8295972222256,1167.347513888893,6.665486730881957,7800.453833806412
96,2017-04-07,138959.5,1189.5235694444432,1189.8891111111095,1189.0975486111122,1189.478979166667,4.0772657591875054,4852.16614987642
97,2017-04-08,140399.5,1187.9257986111118,1188.1920763888882,1187.6472291666676,1187.9070416666655,2.4848384706944437,2945.5656407784004
98,2017-04-09,141839.5,1193.7250416666695,1194.0699652777805,1193.5159305555585,1193.8535972222255,3.90385410884722,4668.548647217391
99,2017-04-10,143279.5,1207.9202986111136,1208.2358333333364,1207.6845416666683,1208.0240000000024,3.132106929868052,3782.65625096224
100,2017-04-11,144719.5,1213.3097847222243,1213.5968888888901,1213.1152500000026,1213.4130208333347,2.9250962493194406,3546.4796947336936
101,2017-04-12,146159.5,1216.9947013888877,1217.3839444444432,1216.6869374999994,1217.0818194444441,2.779549035472218,3379.80242395107
102,2017-04-13,147599.5,1188.3432638888876,1188.782277777775,1187.8296875000008,1188.3444861111104,5.4361746799791675,6416.155600658777
103,2017-04-14,149039.5,1173.3109027777805,1174.0200763888909,1172.5646597222237,1173.4062500000023,7.180702727666683,8383.341663252122
104,2017-04-15,150479.5,1177.9969027777795,1178.3825694444465,1177.825687500002,1178.2099722222233,1.8050851458263883,2129.3923185835943
105,2017-04-16,151919.5,1169.9012152777768,1170.589805555554,1169.5898819444442,1170.2382916666666,2.4672669958611144,2870.8243105715055
106,2017-04-17,153359.5,1172.0558958333343,1172.4941805555563,1171.8346666666662,1172.2930833333326,3.0459992363680612,3591.076872913838
107,2017-04-18,154799.5,1200.0189722222206,1200.3998472222208,1199.7948055555548,1200.1771805555554,4.389696531284732,5280.333421049092
108,2017-04-19,156239.5,1201.0768333333313,1201.461694444441,1200.8355277777746,1201.194409722219,4.698163087069453,5632.598790792236
109,2017-04-20,157679.5,1220.4763611111107,1220.8512708333321,1220.0933819444467,1220.5386875000008,4.502104125916666,5502.373842603868
110,2017-04-21,159119.5,1241.2632916666685,1241.7394583333362,1240.9086597222229,1241.3707847222254,4.0206083257222245,4992.510167026113
111,2017-04-22,160559.5,1237.5549374999996,1237.8765972222209,1237.2735833333338,1237.6132777777766,3.382546096451388,4160.459208464448
112,2017-04-23,161999.5,1235.5390555555591,1235.9028194444465,1235.2805972222232,1235.6658611111122,2.1852789144652833,2700.5076102576686
113,2017-04-24,163439.5,1243.7509652777771,1244.059131944443,1243.556944444446,1243.867048611111,2.611098973972222,3244.702242523571
114,2017-04-25,164879.5,1264.7049374999995,1265.1961944444424,1264.415819444444,1264.907555555554,3.8689918787916713,4901.167107841549
115,2017-04-26,166319.5,1287.8826180555548,1288.443020833333,1287.4567986111092,1288.0114999999983,6.8039861093402765,8791.399679348331
116,2017-04-27,167759.5,1313.0564305555574,1313.4734444444443,1312.694819444447,1313.1277500000003,4.971524271597232,6563.2705464744595
117,2017-04-28,169199.5,1324.2919166666647,1324.9612847222204,1323.5136944444448,1324.2748680555544,6.076982457381949,8032.796653699686
118,2017-04-29,170639.5,1330.004291666668,1330.6197708333348,1329.3693680555584,1330.0341319444462,3.1305855638333338,4166.23418125063
119,2017-04-30,172079.5,1331.0172013888882,1331.6193749999957,1330.5748750000016,1331.2155138888877,2.799889473673611,3734.7841671499223
120,2017-05-01,173519.5,1376.5199305555527,1377.525701388882,1375.6260763888893,1376.7136041666627,6.275657414423611,8694.709315671023
121,2017-05-02,174959.5,1433.0729305555546,1433.8416874999982,1432.358041666664,1433.2257847222206,6.567322323986108,9447.17838582453
122,2017-05-03,176399.5,1471.0690208333347,1471.9158819444458,1470.1425486111148,1471.202361111113,7.940551941986102,11737.506731822292
123,2017-05-04,177839.5,1539.8699097222218,1541.2301805555549,1538.340791666668,1539.8650416666671,13.76839863286111,21206.030122437307
124,2017-05-05,179279.5,1557.0383402777777,1558.4235208333337,1555.4595416666677,1557.0353333333348,10.889961300305545,16930.315471230275
125,2017-05-06,180719.5,1540.570729166669,1541.385895833337,1539.7634513888906,1540.5736180555587,5.883438110076381,9067.529793846094
126,2017-05-07,182159.5,1542.8657569444401,1543.8168819444406,1541.9859791666631,1542.8250902777752,5.822146026569438,8972.275356811175
127,2017-05-08,183599.5,1587.9408611111098,1589.6699513888857,1586.2162083333324,1587.9661180555534,13.475722093395852,21441.58881065575
128,2017-05-09,185039.5,1704.4843194444416,1705.7920833333285,1702.924618055554,1704.4954583333304,11.793666405944448,20164.26104991893
129,2017-05-10,186479.5,1746.4215972222219,1747.2888749999977,1745.4430555555562,1746.4008819444427,7.943388779645827,13887.124539637178
130,2017-05-11,187919.5,1825.7601458333313,1826.785819444441,1824.4826666666618,1825.7564791666616,10.364792297562506,18978.69849646676
131,2017-05-12,189359.5,1770.554972222223,1771.7671875000017,1769.0873958333327,1770.4012638888862,12.101832738333334,21181.082461460068
132,2017-05-13,190799.5,1706.6213888888926,1707.8615347222274,1705.2851458333355,1706.611791666672,7.695030765569449,13014.669127910349
133,2017-05-14,192239.5,1782.116798611108,1783.0718333333323,1781.138249999995,1782.1233402777734,3.87169648991667,6902.481311194423
134,2017-05-15,193679.5,1733.5435972222217,1735.12401388889,1731.50315972222,1733.3405347222235,9.446886415166675,16283.411767651376
135,2017-05-16,195119.5,1709.1227638888927,1710.68315277778,1707.4130625000037,1709.0845833333342,11.687292690937474,19946.879401789145
136,2017-05-17,196559.5,1774.0437638888882,1776.7138611111068,1771.4695486111123,1774.003986111113,12.596718611458341,22353.486108306803
137,2017-05-18,197999.5,1824.9282638888956,1826.2466250000018,1823.4678541666683,1824.8929305555612,8.443161279659707,15419.409229855159
138,2017-05-19,199439.5,1926.0004305555583,1927.144736111113,1924.6927916666655,1925.9513124999994,9.895373148319448,19067.64532708241
139,2017-05-20,200879.5,1974.1965416666696,1975.667965277782,1972.589006944446,1973.9955347222256,8.620430269499998,16981.2256110521
140,2017-05-21,202319.5,2022.6751250000004,2024.1074375000057,2021.0576319444413,2022.6491597222252,4.8728998489999915,9844.696983236894
141,2017-05-22,203759.5,2109.0228472222243,2111.691354166671,2106.09988194444,2109.2281250000046,11.812169385187495,24932.505235859928
142,2017-05-23,205199.5,2191.771618055561,2193.6977777777856,2189.8744305555565,2191.830951388894,9.990000787041666,21997.461992666595
143,2017-05-24,206639.5,2366.9306666666716,2369.218951388896,2364.3272847222192,2367.1240694444487,15.419369256215239,36750.80776720055
144,2017-05-25,208079.5,2555.794097222225,2560.5460416666756,2550.454840277774,2555.5497569444497,22.92036312335419,57730.09721598456
145,2017-05-26,209519.5,2384.6679097222263,2389.1790625,2379.6664097222233,2384.458000000002,19.689206112062514,46199.07056959437
146,2017-05-27,210959.5,2097.2100069444455,2101.2067500000026,2092.327624999999,2096.443972222223,18.240017167854177,37650.4772246219
147,2017-05-28,212399.5,2188.677708333334,2191.3485972222225,2186.090972222224,2188.7591041666683,10.778583084479179,23591.100229769843
148,2017-05-29,213839.5,2237.840159722223,2239.5655833333362,2235.971493055553,2237.8428333333336,8.562674491888886,19321.83744746871
149,2017-05-30,215279.5,2274.0986736111113,2276.1982638888917,2271.6868541666663,2274.068666666668,9.847992329819448,22296.24597495251
150,2017-05-31,216719.5,2253.8487777777814,2255.7052361111155,2251.6220138888866,2253.6440972222254,11.358135015944459,25717.891743101874
151,2017-06-01,218159.5,2389.7330069444497,2391.7322291666705,2387.5681875,2389.7124652777793,12.807697006736111,30617.032601578234
152,2017-06-02,219599.5,2429.2406111111186,2430.5707708333407,2427.8414374999966,2429.3014722222233,8.798203714208348,21368.1936573359
153,2017-06-03,221039.5,2518.8016041666738,2520.099451388893,2517.2831041666723,2518.750888888892,7.623957215041677,19248.94106803906
154,2017-06-04,222479.5,2524.784750000003,2526.1703680555593,2523.3015000000028,2524.7469930555603,6.368949111090274,16060.720103469877
155,2017-06-05,223919.5,2600.6574513888922,2602.018784722231,2599.0714930555546,2600.7444444444486,8.630933784993037,22535.539135817813
156,2017-06-06,225359.5,2835.1464791666654,2837.843000000002,2831.8334583333253,2835.1260555555527,18.597068108937506,52420.203469119675
157,2017-06-07,226799.5,2816.1319652777784,2818.2524513888943,2813.5161736111086,2815.6953194444473,11.848816038243076,32970.735273101156
158,2017-06-08,228239.5,2753.674125000003,2755.249437500012,2751.8268541666703,2753.5724375000073,9.232447062979166,25382.040469159398
159,2017-06-09,229679.5,2823.9793333333337,2825.182645833334,2822.408694444443,2823.8471180555543,5.687873786805552,16066.606535620956
160,2017-06-10,231119.5,2854.170611111113,2855.6029236111153,2852.266013888885,2853.871777777778,6.849624710076382,19584.027200094228
161,2017-06-11,232559.5,2906.610694444449,2907.620465277786,2905.3390833333315,2906.474215277779,4.888266845006943,14231.176336224466
162,2017-06-12,233999.5,2803.7900138888967,2807.022687500006,2800.2390624999944,2803.581750000004,21.979852018944424,59816.5017856096
163,2017-06-13,235439.5,2716.289395833343,2718.2345486111226,2713.6647916666707,2715.928694444451,11.352430260340281,30841.412981801914
164,2017-06-14,236879.5,2653.4999791666737,2656.3487430555583,2649.9815555555565,2653.0482708333398,20.542341131840246,53045.34065198798
165,2017-06-15,238319.5,2356.9288472222247,2360.5336597222245,2352.8552083333298,2356.7296388888876,25.539265354194445,59038.53429581305
166,2017-06-16,239759.5,2450.275354166668,2452.1245138888917,2448.0124722222195,2450.1450486111107,9.748464664979169,23889.01506895369
167,2017-06-17,241199.5,2556.1504027777805,2557.7666111111134,2554.3097222222204,2555.917826388888,8.01095482288196,20534.75041263576
168,2017-06-18,242639.5,2566.761750000001,2568.446993055563,2564.7704722222174,2566.5587638888933,6.740278761451388,17184.896409240417
169,2017-06-19,244079.5,2558.0745416666678,2559.845541666672,2556.2771319444414,2558.1391805555563,7.520384412270843,19216.579792770193
170,2017-06-20,245519.5,2661.5986805555576,2663.745909722225,2659.1361180555505,2661.5631666666654,11.101135976548616,29714.626722760833
171,2017-06-21,246959.5,2712.449895833335,2714.983812500007,2709.467986111109,2712.268812500005,10.968151750277777,29602.06151728473
172,2017-06-22,248399.5,2680.903430555556,2683.069618055563,2678.6172847222183,2680.862333333332,7.568943473437505,20306.05709878944
173,2017-06-23,249839.5,2718.3261250000073,2719.6831944444516,2716.659416666665,2718.264888888894,5.826569343756953,15817.91123268338
174,2017-06-24,251279.5,2657.292111111109,2659.5959375000007,2654.823527777774,2657.009215277778,9.372075993048615,24554.124387124244
175,2017-06-25,252719.5,2559.625944444448,2561.4624097222263,2557.2937986111087,2559.341569444444,7.349813259590277,18664.180572650268
176,2017-06-26,254159.5,2465.0341458333382,2467.611770833338,2461.937187499998,2464.9203888888896,15.435412414250004,37798.45928752232
177,2017-06-27,255599.5,2407.81713888889,2410.15922916667,2405.2462916666673,2407.794423611114,13.34956545644444,31945.77301696703
178,2017-06-28,257039.5,2533.873895833339,2535.777673611115,2531.6628263888892,2533.6016041666626,8.676381480513871,21986.413109824407
179,2017-06-29,258479.5,2558.7979236111146,2560.3624722222235,2556.9577638888877,2558.770583333335,5.898622249326386,15079.954902198133
180,2017-06-30,259919.5,2523.8763402777877,2525.410305555568,2522.074902777778,2524.0453819444497,6.130017796569449,15438.342139383614
181,2017-07-01,261359.5,2462.4365902777795,2463.970638888887,2460.587312499999,2462.3251597222225,6.282777300395836,15380.224241339882
182,2017-07-02,262799.5,2444.742819444447,2446.0030208333364,2443.3848472222176,2444.7650347222207,6.251411284881959,15284.338665009285
183,2017-07-03,264239.5,2523.9552361111105,2525.212937500006,2522.5040486111125,2524.042131944447,8.16144787948609,20692.315830694315
184,2017-07-04,265679.5,2596.6311458333284,2597.9051875000046,2595.2436388888846,2596.6061319444475,6.837584178118066,17767.266219719193
185,2017-07-05,267119.5,2569.9016597222244,2570.849215277783,2568.836868055556,2569.9141666666737,7.6735621895347155,19708.057518339105
186,2017-07-06,268559.5,2593.786979166673,2594.6831250000087,2592.833305555563,2593.83718055556,6.037690328777784,15601.244365023154
187,2017-07-07,269999.5,2543.134131944447,2544.409999999999,2541.7236527777764,2543.1207638888936,6.67600989233333,16900.955653863464
188,2017-07-08,271439.5,2516.3065486111113,2517.4283194444497,2515.081909722222,2516.3489097222214,3.9876492258333323,10024.165705513322
189,2017-07-09,272879.5,2539.3643888888914,2540.2309861111185,2538.271256944441,2539.2847569444484,3.4339361469930605,8705.572067431382
190,2017-07-10,274319.5,2455.181145833331,2456.7861666666695,2453.2782430555494,2455.0341527777796,12.21712994975693,29439.543385916244
191,2017-07-11,275759.5,2339.608569444443,2341.529368055556,2337.259173611109,2339.67059722222,12.255712209847232,28683.096413821615
192,2017-07-12,277199.5,2343.8796736111135,2345.620090277784,2341.856395833335,2343.987402777782,9.037133708055558,21222.149624777383
193,2017-07-13,278639.5,2371.0102083333354,2372.152798611114,2369.7420347222187,2371.100986111114,5.977542707270836,14153.091397476144
194,2017-07-14,280079.5,2279.492388888896,2280.8811944444506,2277.62215277778,2279.3203333333418,8.887226381729173,19894.869776857468
195,2017-07-15,281519.5,2073.958756944445,2076.306666666666,2071.3838680555564,2073.9353055555507,13.985229500145856,28789.575341710824
196,2017-07-16,282959.5,1939.961229166666,1942.6657499999985,1936.7743472222187,1939.7691666666651,17.81660905939587,34163.70907116327
197,2017-07-17,284399.5,2056.487118055562,2058.7775347222305,2053.981034722224,2056.5191180555607,18.385518867548615,38270.799714577166
198,2017-07-18,285839.5,2280.825354166668,2283.412270833337,2278.1499791666643,2280.832284722225,17.54588439966666,40156.78815599504
199,2017-07-19,287279.5,2311.8295069444466,2313.971027777782,2309.4661458333258,2311.804187499999,11.911585411937518,27486.093853342692
200,2017-07-20,288719.5,2491.5759027777794,2494.81841666667,2488.6347916666627,2492.0011805555505,21.680056601249987,56196.04028802681
201,2017-07-21,290159.5,2718.73531944444,2722.154881944451,2715.00056249999,2718.66329861111,14.540230344986096,39607.49219961419
202,2017-07-22,291599.5,2779.7438611111156,2782.103902777788,2777.3376805555545,2779.7550000000033,9.103832224381957,25418.55151164825
203,2017-07-23,293039.5,2767.3980208333323,2769.8477847222307,2764.6691388888803,2767.121493055555,7.848970590763899,21627.116364452762
204,2017-07-24,294479.5,2753.694625000004,2755.2336180555676,2751.729222222214,2753.6120972222275,7.068690796437504,19478.862136615757
205,2017-07-25,295919.5,2624.394493055557,2627.095354166674,2621.1167430555533,2624.099263888895,14.917805826374979,38573.344682112205
206,2017-07-26,297359.5,2499.144298611111,2502.0012430555603,2495.6697847222176,2499.1164097222277,12.391225541895842,30845.47418373253
207,2017-07-27,298799.5,2569.183993055564,2571.043298611118,2567.2075208333304,2569.3229652777813,8.373311661298603,21570.58731211535
208,2017-07-28,300239.5,2737.3432222222245,2739.359854166672,2735.1248611111055,2737.2861944444467,9.865833454319445,27116.138458280435
209,2017-07-29,301679.5,2718.0693263888884,2719.944527777777,2716.1238333333313,2718.175916666668,7.717010048236105,20873.985777114194
210,2017-07-30,303119.5,2675.631326388893,2677.555930555563,2673.440923611109,2675.802902777784,6.871203705819429,18351.48651445493
211,2017-07-31,304559.5,2760.4552847222203,2762.4103888888926,2758.4725833333264,2760.5994583333304,7.937002923805556,21976.40620827854
212,2017-08-01,305999.5,2769.555006944443,2772.8215763888957,2766.340048611104,2769.700041666668,8.877642541868063,24338.00801798429
213,2017-08-02,307439.5,2713.836618055559,2715.787784722229,2711.9329791666614,2713.936569444449,6.688689574937494,18121.423303701085
214,2017-08-03,308879.5,2743.1796111111207,2744.2842986111204,2741.843541666671,2743.284652777787,5.639122036215275,15533.579785810387
